,level_0,level_1,m/z,time,Intens.,SN,Quality Fac.,Res.,Area,Rel. Intens.,FWHM,Chi^2,Bk. Peak,name,hep/hhep,SAA/IS_SAA,hep avg,hep std,SAA avg,SAA std
187,4-3_0_D3_1,3,2820.242066072372,30092.76498030441,4449.0,17.73701268925514,,572.7344352373597,19131.11984197906,0.9650759219088937,4.924170597326792,,0.0,4_3,,,,,,
188,4-3_0_D4_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4_3,0.0,0.0,0.0,0.0,0.0,0.0
189,4-3_0_D4_1,1,1538.529698807184,22331.85947117919,3109.0,16.33145875222266,,925.0082875558098,5921.67469621732,1.0,1.663260448046913,,0.0,4_3,,,,,,
190,4-3_0_D4_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4_3,,,,,,
191,4-3_0_D4_1,3,2819.897106028113,30090.952444646937,2608.0,12.62649256588002,,554.8285289278195,10243.25891718435,0.8388549372788678,5.082465949394191,,0.0,4_3,,,,,,
192,4-4_0_D5_1,0,1522.604684973116,22217.864038996,898.0,1.120044347233874,,439.7311807605414,504.4900465723938,0.3776282590412111,3.462580666532858,,0.0,4_4,0.4081681068463379,0.15735911617775192,0.4195518281114925,0.016099013003458274,0.07867955808887596,0.11126969813081014
193,4-4_0_D5_1,1,1538.633310284971,22332.599192929534,1937.0,7.519589680601216,,658.9756004619646,3205.9791566351,0.8145500420521447,2.334886616752329,,0.0,4_4,,,,,,
194,4-4_0_D5_1,2,2792.047357009914,29944.247847624785,1397.0,3.886896422874696,,541.0534219523258,3734.184109836398,0.5874684608915055,5.160391273259392,,0.0,4_4,,,,,,
195,4-4_0_D5_1,3,2820.062276308413,30091.820318667225,2378.0,10.12369630749098,,601.8552230021171,9148.64254997316,1.0,4.685615690500526,,0.0,4_4,,,,,,
196,4-4_0_D6_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4_4,0.43093554937664713,0.0,0.4195518281114925,0.016099013003458274,0.07867955808887596,0.11126969813081014
197,4-4_0_D6_1,1,1538.670074542891,22332.861660902905,2158.0,7.720033139865262,,890.5793671240668,3466.969669913187,0.7927994121969141,1.727718080323029,,0.0,4_4,,,,,,
198,4-4_0_D6_1,2,2792.205497262601,29945.0829745997,1539.0,3.820690023712145,,644.9690870105036,4324.438642469546,0.5653930933137399,4.3292082574139386,,0.0,4_4,,,,,,
199,4-4_0_D6_1,3,2820.501074279737,30094.12582233904,2722.0,10.21878670985117,,621.8447559253713,10035.00093859718,1.0,4.535699702223155,,0.0,4_4,,,,,,
200,4-5_0_D7_1,0,1522.602246274068,22217.84653614975,1064.0,1.061831915584656,,311.0426821192317,667.3791936844963,0.30885341074020317,4.895155339775556,,0.0,4_5,0.27534680314825055,0.10119603942093633,0.2716364568159679,0.005247222104216779,0.08667516169720871,0.020535622214457
201,4-5_0_D7_1,1,1538.646860295251,22332.69592974648,3445.0,11.38092657517649,,668.9844536969662,6594.91416367055,1.0,2.299974015528051,,0.0,4_5,,,,,,
202,4-5_0_D7_1,2,2792.425428893997,29946.244377416442,1326.0,3.136745906764363,,502.4511717583958,3306.522440510267,0.3849056603773585,5.5576055661717865,,0.0,4_5,,,,,,
203,4-5_0_D7_1,3,2820.345456734107,30093.3082075931,2981.0,14.39008597506507,,582.0441233304555,12008.57392460805,0.865312046444122,4.8455870331549695,,0.0,4_5,,,,,,
204,4-5_0_D8_1,0,1522.751858904002,22218.92029838461,1083.0,1.012250646190266,,514.6470490532988,550.9043995521956,0.2721789394320181,2.95882753375372,,0.0,4_5,0.2679261104836852,0.0721542839734811,0.2716364568159679,0.005247222104216779,0.08667516169720871,0.020535622214457
205,4-5_0_D8_1,1,1538.652681746949,22332.737490373016,3979.0,14.29926788231243,,909.7038790548484,7635.089272795913,1.0,1.6913775099492345,,0.0,4_5,,,,,,
206,4-5_0_D8_1,2,2792.279147482239,29945.471907777475,1411.0,3.799333354351428,,503.0074827968035,3616.268167196,0.3546117114852978,5.551168209181923,,0.0,4_5,,,,,,
207,4-5_0_D8_1,3,2820.28734939363,30093.00290570195,3222.0,17.07140825851512,,616.2289751839776,13497.2592281789,0.8097511937672782,4.576687340207626,,0.0,4_5,,,,,,
208,4-6_0_D10_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4_6,0.1256502503728511,0.0,0.12389002542700345,0.0024893339912456193,0.0,0.0
209,4-6_0_D10_1,1,1538.73973862996,22333.358999170465,1885.0,8.94912552130397,,655.8886029886903,3023.236625206323,0.6708185053380783,2.34603823213024,,0.0,4_6,,,,,,
210,4-6_0_D10_1,2,2792.282039904838,29945.487182019737,882.0,2.019712788109519,,442.9003424643529,1490.341516384853,0.31387900355871884,6.3045380014118555,,0.0,4_6,,,,,,
211,4-6_0_D10_1,3,2820.295189395011,30093.04409805462,2810.0,20.71799532887624,,596.8957608552587,11861.03101237327,1.0,4.724937542451244,,0.0,4_6,,,,,,
212,4-6_0_D9_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4_6,0.12212980048115579,0.0,0.12389002542700345,0.0024893339912456193,0.0,0.0
213,4-6_0_D9_1,1,1538.694951096574,22333.03925819272,3884.0,14.34734858833123,,897.149943055566,7450.205896628565,0.8256802721088435,1.7150922908783746,,0.0,4_6,,,,,,
214,4-6_0_D9_1,2,2792.182037228199,29944.959085408256,1163.0,2.361483458452795,,477.1204945098081,2656.556783122878,0.24723639455782312,5.852152798627686,,0.0,4_6,,,,,,
215,4-6_0_D9_1,3,2820.336685206474,30093.262121296968,4704.0,24.7488222716732,,536.1886164137676,21751.91290460493,1.0,5.259971209515699,,0.0,4_6,,,,,,
216,4-7_0_D11_1,0,1522.726547248583,22218.73864166617,973.0,1.434236137252519,,699.039407543379,533.3480462376929,0.25431259801359124,2.1783128831032177,,0.0,4_7,0.35555246246604216,0.08473774181684263,0.8987065151751717,0.4703852078145779,1.5441837745068536,1.2639173397619636
217,4-7_0_D11_1,1,1538.734745821866,22333.323355436736,3218.0,16.25377648132693,,817.6042759433951,6294.102660777817,0.8410872974385781,1.8820042789604938,,0.0,4_7,,,,,,
218,4-7_0_D11_1,2,2792.889252980073,29948.693562044315,1903.0,8.344152640970867,,553.0589802614112,6186.015012874583,0.4973863042341871,5.049894048660007,,0.0,4_7,,,,,,
219,4-7_0_D11_1,3,2820.341995081016,30093.29001980415,3826.0,23.38152633906565,,557.9571234166182,17398.3185771506,1.0,5.05476474215584,,0.0,4_7,,,,,,
220,4-7_0_D12_1,0,1522.564475931953,22217.575451900775,1297.0,1.776997158675967,,612.300733395923,1279.902582937886,0.27403338263257976,2.4866285354380584,,0.0,4_7,1.1702835415297366,2.273906790851859,0.8987065151751717,0.4703852078145779,1.5441837745068536,1.2639173397619636
221,4-7_0_D12_1,1,1529.077549318807,22264.270802464966,1155.0,1.127020168453112,,1238.400220245414,562.8650163177552,0.24403126980773293,1.2347200237220481,,0.0,4_7,,,,,,
222,4-7_0_D12_1,2,1538.560967955737,22332.082716175457,4374.0,15.49485352390091,,599.670749896234,10119.67998306222,0.9241495879991549,2.565676195182051,,0.0,4_7,,,,,,
223,4-7_0_D12_1,3,2792.249765308824,29945.31674658158,2288.0,7.624411283528715,,566.6815295215158,8647.203539950906,0.48341432495246145,4.927370347973919,,0.0,4_7,,,,,,
224,4-7_0_D12_1,4,2820.382044762017,30093.500443186007,4733.0,22.17761402299252,,534.9587220605999,24138.55044206764,1.0,5.272148912533339,,0.0,4_7,1.1702835415297366,2.273906790851859,0.8987065151751717,0.4703852078145779,1.5441837745068536,1.2639173397619636
225,4-8_0_E1_1,0,1522.341847290734,22215.977538791223,1456.0,1.079185181753628,,401.7245556110041,795.9333023606599,0.21705426356589147,3.7895165382044516,,0.0,4_8,0.0,0.04888904793647723,0.0,0.0,0.053633009382561006,0.006708974616426889
226,4-8_0_E1_1,1,1537.949366793322,22327.715794948534,6708.0,15.68647855822965,,634.6827978507856,16280.40094777129,1.0,2.423177959133682,,0.0,4_8,,,,,,
227,4-8_0_E1_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4_8,,,,,,
228,4-8_0_E1_1,3,2820.119273384215,30092.11979926052,5250.0,12.08294750334047,,545.7934120625611,22999.92007050282,0.7826475849731663,5.167008635606179,,0.0,4_8,,,,,,
229,4-8_0_E2_1,0,1522.648316042731,22218.177182214185,1062.0,1.116982637790803,,345.2090921664955,443.6658515409079,0.279768177028451,4.410800151545118,,0.0,4_8,0.0,0.05837697082864479,0.0,0.0,0.053633009382561006,0.006708974616426889
230,4-8_0_E2_1,1,1538.604594257346,22332.39418080609,3796.0,14.42820950240052,,836.0530800039405,7600.014958693387,1.0,1.840319270458395,,0.0,4_8,,,,,,
231,4-8_0_E2_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4_8,,,,,,
232,4-8_0_E2_1,3,2820.207848936856,30092.585197030705,3036.0,11.7186286128715,,538.7094560458546,11555.25339819079,0.7997892518440464,5.235118517572117,,0.0,4_8,,,,,,
233,4-9_0_E3_1,0,1522.4864531269,22217.015458038994,1063.0,1.431029023774012,,519.4007954805994,524.7331137989521,0.32788402220851326,2.931236275289393,,0.0,4_9,0.20859517178979756,0.08670137920003627,0.21614260272031544,0.010673679183013141,0.09616509150900837,0.01338371029774542
234,4-9_0_E3_1,1,1538.644655681105,22332.68019049954,3242.0,13.24645779349491,,884.9742153306463,6052.188773010113,1.0,1.7386321872736514,,0.0,4_9,,,,,,
235,4-9_0_E3_1,2,2792.236338062016,29945.245839785865,1333.0,3.132858914715482,,623.4308359264628,2688.745183220103,0.4111659469463294,4.478822953812596,,0.0,4_9,,,,,,
236,4-9_0_E3_1,3,2820.237800291102,30092.74256714663,3069.0,15.0582924820516,,572.3402901713939,12889.77669113821,0.9466378778531771,4.927554199349742,,0.0,4_9,,,,,,
237,4-9_0_E4_1,0,1522.382483844386,22216.26921573693,1039.0,1.043532761983884,,349.6493893087343,634.3882357524723,0.33810608525870484,4.354025862462321,,0.0,4_9,0.22369003365083334,0.10562880381798045,0.21614260272031544,0.010673679183013141,0.09616509150900837,0.01338371029774542
238,4-9_0_E4_1,1,1538.655761282926,22332.75947582686,3073.0,9.91559562441752,,677.1863548864244,6005.826183979609,1.0,2.272130485471735,,0.0,4_9,,,,,,
239,4-9_0_E4_1,2,2792.429145780411,29946.264004946563,1246.0,2.118974061461266,,510.5457084482085,2801.181728142965,0.4054669703872437,5.469498811904487,,0.0,4_9,,,,,,
240,4-9_0_E4_1,3,2820.273349993775,30092.92935095114,2942.0,11.54542784753709,,558.6646229428745,12522.60408040995,0.9573706475756589,5.0482404544204655,,0.0,4_9,,,,,,
241,5-1_0_E11_1,0,1522.583130340461,22217.70933822722,1380.0,1.448173752956444,,603.3614114317871,1001.694208662421,0.2575107296137339,2.523501008669654,,0.0,5_1,0.13003726176479005,0.0882495054444078,0.13255105194166814,0.003555036161101054,0.08147832800252877,0.009575890971539996
242,5-1_0_E11_1,1,1538.583389574913,22332.24279313328,5359.0,14.04126307827148,,640.2606831705127,11350.70620076655,1.0,2.4030577388509755,,0.0,5_1,,,,,,
243,5-1_0_E11_1,2,2792.191498278845,29945.00904796944,1459.0,2.50238021991898,,638.1271554143985,3262.090604564768,0.2722522858742303,4.375603631012382,,0.0,5_1,,,,,,
244,5-1_0_E11_1,3,2820.241813954324,30092.76365563275,5203.0,20.27933171949022,,564.3778989649564,25085.81432962808,0.9708900914349692,4.997080536155862,,0.0,5_1,,,,,,
245,5-1_0_E12_1,0,1522.271700153605,22215.474034510167,1548.0,1.229140257784836,,543.0018782375846,1146.888851814628,0.20560499402311064,2.803437264516333,,0.0,5_1,0.13506484211854622,0.07470715056064975,0.13255105194166814,0.003555036161101054,0.08147832800252877,0.009575890971539996
246,5-1_0_E12_1,1,1538.07573052819,22328.618122273405,6540.0,13.41717237070404,,610.3958649328744,15351.79488452776,0.8686412538185682,2.519800376919875,,0.0,5_1,,,,,,
247,5-1_0_E12_1,2,2791.907142733225,29943.50736634826,1788.0,2.730410206148276,,597.319894384585,5240.536480950975,0.23748173728250763,4.674056847896736,,0.0,5_1,,,,,,
248,5-1_0_E12_1,3,2820.223196513825,30092.66583622708,7529.0,24.09817861184036,,544.0450466794227,38800.15256932195,1.0,5.183804564947422,,0.0,5_1,,,,,,
249,5-2_0_F1_1,0,1521.939819959861,22213.091695739677,1314.0,1.418663403275302,,367.1558197615036,744.9401313704526,0.2719370860927152,4.145215023279435,,0.0,5_2,0.09782918521413012,0.07436715209672018,0.09135749263504897,0.009152355416845837,0.0664289640359664,0.01122629321618619
250,5-2_0_F1_1,1,1538.509858679346,22331.717822089602,4832.0,14.37021195893562,,882.1533162172559,10017.05874660362,1.0,1.744039080731,,0.0,5_2,,,,,,
251,5-2_0_F1_1,2,2791.476153656904,29941.231165244666,1090.0,1.717969410715516,,459.7178628525032,1685.169110900946,0.2255794701986755,6.072150723785399,,0.0,5_2,,,,,,
252,5-2_0_F1_1,3,2819.930862353197,30091.1298166509,3780.0,20.33314402565334,,570.2831994968761,17225.62757946333,0.7822847682119205,4.944790351251868,,0.0,5_2,,,,,,
253,5-2_0_F2_1,0,1522.618361026131,22217.96219346638,1289.0,1.309989016580258,,641.3154786573085,656.1689221496357,0.23799852289512555,2.3742111514507087,,0.0,5_2,0.08488580005596781,0.05849077597521263,0.09135749263504897,0.009152355416845837,0.0664289640359664,0.01122629321618619
254,5-2_0_F2_1,1,1538.518391665134,22331.77874366842,5416.0,16.49084173087375,,871.3190000731875,11218.33162937877,1.0,1.7657349277772025,,0.0,5_2,,,,,,
255,5-2_0_F2_1,2,2791.525120096101,29941.48978277092,1077.0,1.473768602915653,,350.5513522211985,1758.529059938991,0.1988552437223043,7.963241626107447,,0.0,5_2,,,,,,
256,5-2_0_F2_1,3,2819.906234187584,30091.000408503132,4374.0,22.47637977264561,,553.9303955430603,20716.41026861429,0.8076070901033974,5.0907230527095635,,0.0,5_2,,,,,,
257,5-3_0_F3_1,0,1522.203244477939,22214.982659954836,1370.0,1.509897437541111,,623.9434352848641,925.8742709044909,0.23813662436989397,2.439649427167978,,0.0,5_3,0.28995579498500246,0.0778432063651484,0.2946571681196068,0.006648745648732745,0.07732442173077825,0.0007336722658766748
258,5-3_0_F3_1,1,1538.601668621126,22332.373293724606,5753.0,16.8731961953626,,901.2784175986504,11894.09216472125,1.0,1.7071324893372548,,0.0,5_3,,,,,,
259,5-3_0_F3_1,2,2792.291776568135,29945.538599120235,2076.0,7.070490920519991,,607.7954585160352,6320.203439915093,0.36085520597948895,4.594130702104394,,0.0,5_3,,,,,,
260,5-3_0_F3_1,3,2820.174503183707,30092.409991100147,4698.0,23.83874396309562,,589.1915878709164,21797.12752504911,0.8166174169998262,4.78651522058317,,0.0,5_3,,,,,,
261,5-3_0_F4_1,0,1522.532596047902,22217.346641840275,1149.0,1.312847380421052,,380.0464714521509,664.9000630806963,0.27481463764649605,4.006174798124902,,0.0,5_3,0.29935854125421113,0.0768056370964081,0.2946571681196068,0.006648745648732745,0.07732442173077825,0.0007336722658766748
262,5-3_0_F4_1,1,1538.640271304069,22332.648889390613,4181.0,14.85032362771069,,873.2403417266764,8656.917489612115,1.0,1.7619894521383235,,0.0,5_3,,,,,,
263,5-3_0_F4_1,2,2792.320101491672,29945.688176071228,1702.0,6.324266859833226,,630.3460773033396,5248.056766501818,0.40707964601769914,4.429820700142046,,0.0,5_3,,,,,,
264,5-3_0_F4_1,3,2820.204036591143,30092.565166179927,3830.0,22.22263467950393,,548.9580417134819,17531.00728148338,0.9160487921549868,5.137376306189708,,0.0,5_3,,,,,,
265,5-4_0_F5_1,0,1522.590683890419,22217.763551292126,1128.0,1.363420658117207,,632.7943129461529,546.3960074471335,0.24840343536665932,2.4061383813668735,,0.0,5_4,0.08040566159857204,0.06198341185189349,0.08685592803036289,0.009122054268758553,0.059342715377506586,0.0037345087681887996
266,5-4_0_F5_1,1,1538.602855633548,22332.381768200037,4541.0,17.01364532631174,,929.324255663102,8815.197342681322,1.0,1.6556146536127012,,0.0,5_4,,,,,,
267,5-4_0_F5_1,2,2791.960382391486,29943.788530879476,943.0,1.241901071278488,,378.2846015227042,1070.87252317046,0.20766351024003524,7.380581633915426,,0.0,5_4,,,,,,
268,5-4_0_F5_1,3,2820.22594797827,30092.680292940426,3163.0,16.59017346753496,,588.21621716148,13318.37213798236,0.6965426117595244,4.794539602440182,,0.0,5_4,,,,,,
269,5-4_0_F6_1,0,1522.604740153371,22217.86443503139,1110.0,1.480621770355729,,622.1062546316484,530.5785286522452,0.2459016393442623,2.447499488740732,,0.0,5_4,0.09330619446215374,0.05670201890311969,0.08685592803036289,0.009122054268758553,0.059342715377506586,0.0037345087681887996
270,5-4_0_F6_1,1,1538.651115881944,22332.72631132549,4514.0,17.33892503525008,,674.5132773710615,9357.312824412558,1.0,2.2811279888794616,,0.0,5_4,,,,,,
271,5-4_0_F6_1,2,2792.383283944163,29946.021824283605,950.9999999999999,1.406933813846705,,401.7030307981755,1439.76883037984,0.21067789100575984,6.951362249858448,,0.0,5_4,,,,,,
272,5-4_0_F6_1,3,2820.39234078142,30093.55453883335,3432.0,18.00458859253243,,574.8361764522526,15430.58141722659,0.7603012848914489,4.906428050837349,,0.0,5_4,,,,,,
273,5-5_0_F7_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5_5,0.08175108493440152,0.0,0.08679652881703373,0.007135335167011064,0.06498390317219323,0.09190111720205565
274,5-5_0_F7_1,1,1538.632564160494,22332.59386615303,3563.0,14.43018073940301,,912.839733750148,6662.388715959653,1.0,1.6855451261301373,,0.0,5_5,,,,,,
275,5-5_0_F7_1,2,2791.668717888244,29942.248184997297,997.0,1.217356590144171,,660.2792276499031,912.7740549194015,0.27982037608756666,4.228012333243441,,0.0,5_5,,,,,,
276,5-5_0_F7_1,3,2820.21434186306,30092.619312172726,2937.0,12.32948194273809,,544.2524760990254,11165.28368585967,0.8243053606511367,5.181812606673247,,0.0,5_5,,,,,,
277,5-5_0_F8_1,0,1522.927555722086,22220.181197482816,1119.0,2.066280436082822,,468.0165817993504,837.7391041085499,0.31213389121338914,3.2540034155777,,0.0,5_5,0.09184197269966596,0.12996780634438646,0.08679652881703373,0.007135335167011064,0.06498390317219323,0.09190111720205565
278,5-5_0_F8_1,1,1538.649348851152,22332.71369610518,3585.0,16.67165831296997,,946.9941649892861,6445.743201118001,1.0,1.624771731163264,,0.0,5_5,,,,,,
279,5-5_0_F8_1,2,2791.839184502312,29943.148467456107,956.0,1.078213278903851,,444.0417387944654,794.7105334089619,0.26666666666666666,6.2873350421559735,,0.0,5_5,,,,,,
280,5-5_0_F8_1,3,2820.51092710785,30094.177588338338,2516.0,12.00679834601025,,602.4554512191726,8653.021162859368,0.701813110181311,4.681692100884902,,0.0,5_5,,,,,,
281,5-6_0_F11_1,0,1522.654464020767,22218.221306315427,1233.0,1.640027052816279,,617.8184330678314,730.2750547228395,0.26351784569352427,2.464566258503964,,0.0,5_6,0.22939813847731128,0.07730853163803106,0.24258270208407073,0.018645788666649777,0.07808865170916415,0.0011032563848757365
282,5-6_0_F11_1,1,1538.742582640499,22333.379302579306,4679.0,16.51757253602373,,867.4142631940202,9446.241433508083,1.0,1.7739419881966114,,0.0,5_6,,,,,,
283,5-6_0_F11_1,2,2792.804200776406,29948.244466373442,1390.0,3.523774817644518,,608.5150588034523,3530.35799088501,0.2970720239367386,4.589539996377426,,0.0,5_6,,,,,,
284,5-6_0_F11_1,3,2820.295560240793,30093.04604652353,3554.0,17.58513242078633,,581.0770941750707,15389.65405002265,0.7595640094037187,4.853565195586725,,0.0,5_6,,,,,,
285,5-6_0_F12_1,0,1522.177966673133,22214.801213155428,1467.0,2.099429173786167,,841.186075327987,1029.15481859639,0.24116389939174748,1.8095615361673933,,0.0,5_6,0.2557672656908302,0.07886877178029725,0.24258270208407073,0.018645788666649777,0.07808865170916415,0.0011032563848757365
286,5-6_0_F12_1,1,1538.622094130181,22332.519117748692,6083.0,21.21094228930942,,875.9491133329541,13048.9520169438,1.0,1.756519951570909,,0.0,5_6,,,,,,
287,5-6_0_F12_1,2,2792.138043714265,29944.726760333666,1700.0,4.841393629979963,,537.4289060210398,5622.41607907721,0.27946736807496303,5.195362609701079,,0.0,5_6,,,,,,
288,5-6_0_F12_1,3,2820.228642379922,30092.694449828166,4760.0,23.8962526201514,,560.2528925609189,21982.54754724379,0.7825086306098964,5.033849320239369,,0.0,5_6,,,,,,
289,5-7_0_F10_1,0,1522.514404125805,22217.216072690142,902.0,1.049824633406647,,392.5109419103799,590.8421254186551,0.31417624521072796,3.8789094559138,,0.0,5_7,0.19094536410584767,0.15713972730312015,0.2393952962928469,0.06851855119491113,0.07856986365156007,0.11111456676984112
290,5-7_0_F10_1,1,1538.710961660332,22333.153559139944,2200.0,9.065838084706039,,841.1697482949623,3759.979322599495,0.7662835249042146,1.8292514260995174,,0.0,5_7,,,,,,
291,5-7_0_F10_1,2,2792.554178659439,29946.924250552358,1014.0,3.136406631082696,,467.1667782223937,2374.614810935069,0.35318704284221525,5.977638626799036,,0.0,5_7,,,,,,
292,5-7_0_F10_1,3,2820.2451551042,30092.78121060494,2871.0,20.93144254900271,,591.3667949065873,12436.09564471404,1.0,4.769028595103463,,0.0,5_7,,,,,,
293,5-7_0_F9_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5_7,0.2878452284798461,0.0,0.2393952962928469,0.06851855119491113,0.07856986365156007,0.11111456676984112
294,5-7_0_F9_1,1,1538.66690988278,22332.839067835834,1109.0,4.320554858510708,,636.2677545643762,1288.797725194494,1.0,2.41826950815107,,0.0,5_7,,,,,,
295,5-7_0_F9_1,2,2792.472000485206,29946.490304155144,698.0,1.105977012601841,,169.8700246355713,863.06892276721,0.6293958521190262,16.438874406923787,,0.0,5_7,,,,,,
296,5-7_0_F9_1,3,2820.657173240765,30094.94594346746,1108.0,6.11020943376789,,583.3070900441872,2998.378424840344,0.9990982867448152,4.835629844696542,,0.0,5_7,,,,,,
297,5-8_0_G1_1,0,1522.394362969062,22216.354479774047,1262.0,1.338776009509464,,587.9361620552395,773.4665655015293,0.2360643471754583,2.5893871838861746,,0.0,5_8,0.12407019544185346,0.07080617136117963,0.12340033014696729,0.0009473325849909431,0.07542529569746806,0.006532428282666593
298,5-8_0_G1_1,1,1538.399867707383,22330.93252205367,5346.0,16.25389457648743,,854.012781190484,10923.71682626512,1.0,1.8013780374139965,,0.0,5_8,,,,,,
299,5-8_0_G1_1,2,2791.408576878491,29940.87425294958,1173.0,2.350862881961241,,540.1139433970142,2822.579310275705,0.21941638608305275,5.1681846229002995,,0.0,5_8,,,,,,
300,5-8_0_G1_1,3,2819.885071635939,30090.8892098891,4842.0,26.06618020482009,,587.029803787919,22749.85785444765,0.9057239057239057,4.803648900686312,,0.0,5_8,,,,,,
301,5-8_0_G2_1,0,1522.361323865065,22216.117336267736,989.0,1.271639397193292,,451.2658876564604,507.9214591560275,0.30609718353450943,3.3735351275299763,,0.0,5_8,0.12273046485208111,0.08004442003375647,0.12340033014696729,0.0009473325849909431,0.07542529569746806,0.006532428282666593
302,5-8_0_G2_1,1,1538.498133848098,22331.634111929503,3231.0,13.62142139631997,,888.4306282720491,6345.494900729194,1.0,1.7317031683614914,,0.0,5_8,,,,,,
303,5-8_0_G2_1,2,2792.495871027937,29946.616354544232,911.0,1.996133023120228,,435.4097509486439,1391.150007912284,0.2819560507582792,6.413489511761782,,0.0,5_8,,,,,,
304,5-8_0_G2_1,3,2820.059025378715,30091.803237165877,2718.0,18.24701971696787,,587.3576343346587,11335.00153844398,0.841225626740947,4.801263932788061,,0.0,5_8,,,,,,
305,5-9_0_G3_1,0,1522.581543805529,22217.697951388953,994.0,1.104047685128261,,513.794241814657,436.2488240271604,0.3128737802958766,2.963407177215458,,0.0,5_9,0.2800805965573514,0.07890555860993502,0.27310253038198395,0.00986847582434262,0.08018559565606852,0.0018102457509819327
306,5-9_0_G3_1,1,1538.555081342765,22332.040689082423,3177.0,12.54005147827942,,946.5516374175506,5528.746411691105,1.0,1.6254317466930386,,0.0,5_9,,,,,,
307,5-9_0_G3_1,2,2792.282247511826,29945.48827834588,1200.0,3.907103428716384,,593.4112858318658,3035.507104867213,0.3777148253068933,4.705475467318593,,0.0,5_9,,,,,,
308,5-9_0_G3_1,3,2820.640991670131,30094.860928929127,2570.0,15.63813199740237,,527.2810736531452,10837.97714721605,0.8089392508655965,5.349406858334533,,0.0,5_9,,,,,,
309,5-9_0_G4_1,0,1522.550162290411,22217.472719543293,1174.0,1.583994637049181,,677.7532766399345,606.7009547704951,0.29804518913429806,2.24646669336471,,0.0,5_9,0.2661244642066165,0.08146563270220201,0.27310253038198395,0.00986847582434262,0.08018559565606852,0.0018102457509819327
310,5-9_0_G4_1,1,1538.560520880915,22332.079524316494,3939.0,13.84737341318416,,927.5397887295793,7447.323916187985,1.0,1.658754200710064,,0.0,5_9,,,,,,
311,5-9_0_G4_1,2,2792.189516017902,29944.998579917832,1382.0,4.713605471783764,,548.9398530252655,3840.642196101969,0.35085046966235084,5.086512667334774,,0.0,5_9,,,,,,
312,5-9_0_G4_1,3,2820.049339919656,30091.752346377813,3178.0,18.67599572963468,,583.9931879214497,14431.75172771839,0.8068037572988068,4.828907936335327,,0.0,5_9,,,,,,
313,0_standard_0_H11_1,0,1522.622989440498,22217.995411982076,707.0,1.029432944712714,,345.610282438393,150.9334292467666,0.15638133156381331,4.405606739180031,,0.0,0_standard,0.0,0.026192580706867502,0.0,0.0,0.028763920933386995,0.00363642422181938
314,0_standard_0_H11_1,1,1538.570075626623,22332.147739643344,2818.0,22.61434397354689,,914.1389472829109,5762.449715662915,0.6233134262331342,1.6830811991981138,,0.0,0_standard,,,,,,
315,0_standard_0_H11_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0_standard,,,,,,
316,0_standard_0_H11_1,3,2819.885759679543,30090.892825220435,4521.0,32.25305363908227,,569.9155466223586,21863.49038062075,1.0,4.947901099367754,,0.0,0_standard,,,,,,
317,0_standard_0_H12_1,0,1522.275069721465,22215.498220966052,735.0,1.023919368189487,,315.0150290090642,207.6078251214079,0.14468503937007873,4.832388710183294,,0.0,0_standard,0.0,0.03133526115990649,0.0,0.0,0.028763920933386995,0.00363642422181938
318,0_standard_0_H12_1,1,1538.514981280984,22331.754395120646,3236.0,25.0464041533433,,900.0943933412677,6625.374017531483,0.637007874015748,1.709281818287764,,0.0,0_standard,,,,,,
319,0_standard_0_H12_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0_standard,,,,,,
320,0_standard_0_H12_1,3,2819.804383830151,30090.465231983864,5080.0,33.0633857963405,,587.2700011002739,25095.7096548152,1.0,4.80154678179906,,0.0,0_standard,,,,,,
321,1.9_standard_0_H10_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.9_standard,0.05237716396012567,0.0,0.048255291556227924,0.005829207855963584,0.010108554102778807,0.014295654308131981
322,1.9_standard_0_H10_1,1,1538.599641039775,22332.358818141118,2388.0,20.01106623833135,,960.1112726270321,4228.049019234974,0.577509068923821,1.6025222126909286,,0.0,1.9_standard,,,,,,
323,1.9_standard_0_H10_1,2,2793.626495904586,29952.586087898228,747.0,1.123073097180882,,201.237349398556,964.5305978075362,0.18065296251511487,13.88224653253474,,0.0,1.9_standard,,,,,,
